Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_HRK,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP
AR216325201913184256,FRIENDS OF ROXANN ROBINSON,EIN ID 27-3213445,US,US-Federal,4,1600,1450,113500,2800,10700,37000,10500,472500,6100,6825,15750,1250
AR216489716340490240,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,FEC ID C00639591,US,US-Federal,82,112700,101650,7959750,198775,754400,2586000,759000,33652500,435000,483375,1077750,88400
AR216507033648627712,DEMOCRATIC GOVERNORS ASSOCIATION,EIN ID 52-1304889,US,US-Federal,93,30100,26900,2105000,52650,199200,690000,201000,8827500,115500,127500,285000,23950
AR216618084323033088,KOHL FOR CONGRESS,FEC ID C00647164,US,US-Federal,3,500,400,34000,800,3000,11000,3000,135000,1800,1875,4500,350
AR216849806398586880,Rajiv Raja,,IN,IN-General,2,0,50,2250,50,200,1000,0,7500,100,150,0,50
AR216975425602060288,NATIONAL HORIZON,FEC ID C00519363,US,US-Federal,1549,168600,147550,12379750,288625,1096400,3814000,1101000,47722500,636100,688200,1529250,130150
AR217573010171756544,Kankaanpään Työväenyhdistys ry,,"EU, FI",EU-Parliament,25,400,300,24500,625,2300,8000,2500,105000,1400,1500,3000,250
AR217856271854862336,"OUR FUTURE IN AMERICA, INC.",FEC ID C00629592,US,US-Federal,32,400,400,30750,775,2900,10000,3000,127500,1700,1875,4500,350
AR218154789261803520,AB Trading Organisation Ltd.,,"EU, GB",EU-Parliament,3,100,50,5500,125,500,2000,500,22500,300,300,750,50
AR218788795154169856,En Comú Guanyem,,"ES, EU",EU-Parliament,5,100,100,6500,175,600,2000,500,30000,400,375,750,50
AR218800614904168448,WEBBER FOR CONGRESS,FEC ID C00669069,US,US-Federal,12,9200,8050,668000,15700,59600,207000,60000,2587500,34500,37425,83250,7050
AR219216230299467776,ROSEN FOR NEVADA,FEC ID C00606939,US,US-Federal,250,502500,437750,36273000,856225,3252300,11287000,3265000,141495000,1884900,2039250,4544250,387100
AR219341299747127296,MARIA ELVIRA SALAZAR FOR CONGRESS,FEC ID C00671859,US,US-Federal,13,1000,850,68000,1700,6400,22000,6500,285000,3700,4125,9000,750
AR219552680857567232,JUDICIAL CRISIS NETWORK,FEC ID C30001689,US,US-Federal,5,1900,1700,139500,3275,12500,43000,12500,540000,7200,7800,17250,1500
AR220015987569721344,JEFF ESMUS FOR CONGRESS,FEC ID C00731604,US,US-Federal,12,100,100,8750,225,800,3000,1000,37500,500,525,1500,100
AR220117417517383680,JULIE OLIVER FOR CONGRESS,FEC ID C00700716,US,US-Federal,3,0,0,1500,50,100,0,0,7500,100,75,0,0
AR220342130206310400,GREG STEUBE FOR CONGRESS,FEC ID C00671891,US,US-Federal,133,53900,46550,3717750,91025,344800,1198000,347000,15060000,200200,216300,483000,41450
AR220615908601626624,SEAN PATRICK MALONEY FOR CONGRESS,FEC ID C00512426,US,US-Federal,1,1900,1650,138000,3225,12300,43000,12500,532500,7100,7725,17250,1450
AR220642022002786304,FRIENDS OF KIM HOWARD,EIN ID 83-3525074,US,US-Federal,1,1500,1300,103750,2575,9800,34000,10000,427500,5600,6225,14250,1150
AR220998126331232256,DR. CAMERON WEBB FOR CONGRESS,FEC ID C00714964,US,US-Federal,3,600,600,46250,1150,4400,15000,4500,195000,2500,2775,6000,500
AR221113437613195264,Maailman Paras Pääkaupunki ry,,"EU, FI",EU-Parliament,17,1900,1700,133750,3350,12800,44000,13000,547500,7400,8175,18000,1500
AR221223251337019392,JEANNE FOR CONGRESS,EIN ID 84-2288048,US,US-Federal,5,300,250,19750,500,1900,6000,2000,82500,1100,1200,3000,200
AR221325918235262976,SHANNON HUTCHESON FOR CONGRESS,FEC ID C00707026,US,US-Federal,7,2200,2000,154750,3875,14800,50000,15000,667500,8500,9450,21000,1700
AR22183746602008576,REPUBLICAN MAJORITY FUND,FEC ID C00296640,US,US-Federal,22,6000,5200,429500,10200,38700,134000,39000,1687500,22400,24225,54750,4650
AR222066164438663168,FRIENDS OF SUSAN HUTCHISON,FEC ID C00681569,US,US-Federal,3,1800,1550,123500,3025,11500,40000,11500,495000,6600,7200,15750,1400
AR222069875290406912,FRIENDS OF KEVIN OLICKAL,EIN ID 84-3432134,US,US-Federal,1,500,450,35000,875,3400,11000,3500,150000,1900,2175,4500,400
AR222075372848545792,MUELLER FOR SENATE 2020,EIN ID 84-2290828,US,US-Federal,1,2200,2000,157500,3925,14900,50000,15000,675000,8600,9600,21000,1700
AR222145879031676928,FEDERATION FOR AMERICAN IMMIGRATION REFORM,EIN ID 52-1136126,US,US-Federal,53,268400,241550,19066000,472475,1794900,6181000,1804000,79620000,1037000,1150125,2555250,209050
AR222593930019995648,CARLA NELSON FOR CONGRESS,FEC ID C00657056,US,US-Federal,14,2300,1950,155250,3825,14500,50000,14500,630000,8400,9075,20250,1750
AR222685326924054528,Liga Veneta Repubblica,,"EU, IT",EU-Parliament,78,100,100,8000,200,700,3000,500,30000,400,450,750,100
AR222880077921124352,Pametno,,"AT, EU, HR, IT, NL, SI",EU-Parliament,87,1400,1200,95000,2375,9000,31000,9000,390000,5200,5775,12750,1050
AR223325242691420160,Promostrada Group Spółka z ograniczoną odpowiedzialnością,,"EU, PL",EU-Parliament,8,400,350,29000,725,2800,10000,3000,120000,1600,1800,3750,350
AR22352109320011776,CTE ANDRZEJCZAK LAND & MILAM FOR THE FIRST LEGISLATIVE DISTRICT,EIN ID 83-3732924,US,US-Federal,4,800,750,57750,1425,5500,19000,5500,240000,3100,3525,8250,650
AR223978902354132992,FUSE WASHINGTON,EIN ID 26-0573960,US,US-Federal,1614,66500,59400,4749750,116175,442300,1521000,443500,19462500,254000,281100,630750,51500
AR224499383670931456,TED BUDD FOR CONGRESS,FEC ID C00614776,US,US-Federal,2,7900,6950,575750,13575,51600,179000,52000,2235000,30000,32325,71250,6100
AR224556558275575808,MOUNTAIN STATE VALUES,EIN ID 83-0846791,US,US-Federal,2,600,550,46250,1100,4100,14000,4000,180000,2400,2625,6000,500
AR224890122615652352,DR MANNY FOR US SENATE,FEC ID C00708628,US,US-Federal,4,1600,1400,110750,2775,10600,36000,10500,480000,6100,6750,15000,1200
AR224933965641809920,Sozialdemokratische Partei Deutschlands SPD,,"DE, EU",EU-Parliament,4,2200,2000,156000,3900,14800,51000,15000,652500,8600,9525,21750,1750
AR225058622772609024,SUZETTE MARTINEZ VALLADARES FOR ASSEMBLY,EIN ID 84-2930961,US,US-Federal,7,200,200,14750,375,1400,5000,1500,60000,800,900,2250,150
AR225625283577774080,COALITION FOR AFFORDABLE HOUSING,EIN ID 82-3217608,US,US-Federal,4,40000,35100,2919000,68625,261000,907000,262000,11317500,151600,163575,362250,30850
AR225734547545784320,TURTLE MARKETING GROUP COMPANY,EIN ID 82-2110887,US,US-Federal,6,1900,1700,134250,3350,12800,43000,13000,577500,7300,8175,18000,1450
AR225745130345201664,DAVID SHAPIRO FOR CONGRESS,FEC ID C00658419,US,US-Federal,22,4700,4050,341500,7900,30000,104000,30000,1305000,17300,18825,42000,3550
AR225825669571936256,ΤΟ ΠΟΤΑΜΙ,,"EU, GR",EU-Parliament,23,30400,27200,2121250,53175,201800,701000,203000,8842500,116900,129375,291750,23850
AR225924900496343040,New York City Campaign Finance Board,EIN ID 13-6400424,US,US-Federal,7,500,450,36250,900,3400,12000,3500,142500,2000,2175,4500,400
AR22600736386842624,Massimiliano Ghelfi,,"EU, IT",EU-Parliament,7,3700,3300,257000,6450,24500,85000,24500,1080000,14200,15750,35250,2900
AR226184522679451648,KAY GRANGER CAMPAIGN FUND,FEC ID C00310532,US,US-Federal,6,1700,1500,117750,2925,11100,38000,11000,502500,6400,7125,15750,1250
AR226458301074767872,FRIENDS OF AIMEE WINDER NEWTON,EIN ID 84-2922537,US,US-Federal,10,1000,900,70000,1725,6600,23000,6500,292500,3800,4200,9750,750
AR226602886853820416,"Komitet Wyborczy Wyborców ""Porozumienie Dla Mazur""",,"EU, PL",EU-Parliament,2,0,50,3250,75,300,1000,500,15000,200,225,750,50
AR227104401595039744,FDP Landesverband Saarland,,"DE, EU",EU-Parliament,60,11400,10200,798750,19975,75800,263000,76000,3322500,43900,48600,109500,8950
AR227640688391487488,THE AMERICAN CONGRESS OF OB-GYNS PAC (OB-GYN PAC),FEC ID C00364158,US,US-Federal,14,145900,127850,10697250,250075,950200,3304000,954000,41355000,551100,596250,1325250,113000
AR227676972275204096,AMERICANS FOR TAX REFORM,FEC ID C90011289,US,US-Federal,877,462900,415750,32601000,813175,3085300,10651000,3104500,136350000,1785900,1976400,4401750,362450
AR228077469385621504,BULLOCK FOR PRESIDENT,FEC ID C00706416,US,US-Federal,107,162500,145850,11450250,285250,1080400,3750000,1089000,47700000,628300,691500,1560000,130000
AR228389180932096000,LINDSTROM FOR SENATE,FEC ID C00710939,US,US-Federal,7,2000,1750,138750,3450,13100,46000,13000,585000,7700,8400,18750,1600
AR228564690475679744,ADWHITE LLC,EIN ID 20-2824874,US,US-Federal,2,100,100,7750,200,700,3000,1000,37500,400,450,750,100
AR229234430495948800,FUTURE FUND PAC,FEC ID C00691402,US,US-Federal,2,700,600,48500,1200,4600,16000,4500,202500,2700,2925,6750,550
AR229234705373855744,MINNESOTANS FOR BOLD REFORM,EIN ID 83-0877977,US,US-Federal,27,20400,17700,1404750,34600,131200,453000,132000,5685000,75600,82050,183000,15800
AR229245700490133504,FEGAN FOR CONGRESS,EIN ID 84-2487014,US,US-Federal,25,1200,1050,84250,2100,8000,27000,8000,360000,4600,5100,11250,950
AR229273050841874432,BRYAN BERGHOEF FOR CONGRESS,FEC ID C00712950,US,US-Federal,7,1200,1050,83500,2075,7900,27000,8000,352500,4500,5025,11250,900
AR229349329461051392,ROMNEY FOR UTAH INC,FEC ID C00670695,US,US-Federal,14,32700,28250,2282500,55300,209300,730000,211000,9150000,121900,131850,291750,24850
AR22937736700755968,DAVE NICPONSKI,,US,US-Federal,2,0,50,2750,75,200,1000,0,7500,100,150,0,50
AR229433029783715840,FEENSTRA FOR CONGRESS,FEC ID C00693663,US,US-Federal,3,0,50,3000,75,300,1000,500,15000,200,225,750,50
AR22955054008893440,Adosphere Brandings Pvt. Ltd.,,IN,IN-General,50,300,300,21750,550,2100,7000,2000,90000,1200,1350,3000,250
AR229605103353462784,CLAIRE CHASE FOR CONGRESS,FEC ID C00717306,US,US-Federal,4,1500,1350,106500,2650,10100,34000,10000,450000,5800,6450,14250,1150
AR230035974472597504,AMERICANS FOR PROSPERITY,FEC ID C90013285,US,US-Federal,3,3900,3400,275000,6625,25200,87000,25500,1087500,14600,15900,34500,3000
AR230475229367894016,SENATE LEADERSHIP FUND,FEC ID C00571703,US,US-Federal,2328,5089300,4413750,371320250,8632675,32776600,113683000,32924000,1429102500,18995000,20571300,45811500,3904800
AR230482101315567616,ODS,,"CZ, DE, EU, GB, HU, PL",EU-Parliament,103,5700,5050,396750,9900,37600,130000,38000,1650000,21800,24075,54750,4400
AR23064867732717568,314 ACTION FUND,FEC ID C00633248,US,US-Federal,2,600,600,45000,1125,4300,14000,4500,195000,2500,2775,6000,500
AR230866930385289216,MODERATA SAMLINGSPARTIET RIKSORGANISATIONEN,,"DE, EU, SE",EU-Parliament,25,2000,1750,137750,3450,13100,46000,13000,577500,7600,8400,18750,1550
AR230918057675980800,ΠΑΠΑΣ ΘΕΟΦΑΝΗΣ (ΦΑΝΗΣ),,"EU, GR",EU-Parliament,19,900,800,63500,1600,6100,21000,6000,270000,3500,3900,9000,750
AR231125315617816576,CINDY SIEGEL FOR CONGRESS,FEC ID C00703199,US,US-Federal,82,2200,2050,159500,3975,15100,52000,15000,675000,8700,9675,21750,1750
AR231254783111987200,SAN DIEGANS AGAINST HATE OPPOSING LORIE ZAPF FOR CITY COUNCIL  2018 SPONSORED BY BUILDING AND CONSTRUCTION TRADES,EIN ID 81-2229625,US,US-Federal,1,700,600,48750,1150,4400,15000,4500,187500,2500,2700,6000,500
AR231601129274736640,DONOVAN FOR CONGRESS,FEC ID C00571869,US,US-Federal,2,100,50,4000,100,400,1000,500,15000,200,225,750,50
AR231637825475313664,JON FRANCIS CAMPAIGN,EIN ID 84-3974773,US,US-Federal,24,500,450,36750,925,3500,12000,3500,157500,2000,2250,5250,400
AR231942390196207616,Grüne Wirtschaft,,"AT, EU",EU-Parliament,3,7100,6500,509500,12750,48600,163000,48500,2197500,27800,31200,69000,5500
AR232330930117672960,BRYNNE KENNEDY FOR CONGRESS,FEC ID C00704650,US,US-Federal,43,8800,8000,627000,15675,59700,201000,60000,2700000,34200,38325,84750,6750
AR23233367889674240,FRIENDS OF PAUL FERRO,EIN ID 83-2333865,US,US-Federal,1,400,350,30000,700,2700,9000,2500,120000,1600,1725,3750,300
AR232372436681621504,FRIENDS OF MARC FRIEDENBERG,FEC ID C00655084,US,US-Federal,7,29000,25850,2024500,50600,191900,666000,193000,8392500,111200,123150,277500,22500
AR232680299937398784,Jukka Kopra,,"ES, EU, FI",EU-Parliament,13,3900,3450,269500,6775,25700,89000,26000,1110000,14900,16500,36000,3000
AR232771834280411136,BOWMAN FOR CONGRESS,FEC ID C00709196,US,US-Federal,2,3400,3100,243500,6075,23100,79000,23000,1027500,13300,14775,33000,2700
AR233000395260035072,OMARI FAULKNER FOR VIRGINIA,EIN ID 84-3638695,US,US-Federal,10,500,450,34750,850,3300,11000,3500,142500,1900,2100,4500,350
AR23346342709428224,SARA JACOBS FOR CONGRESS,FEC ID C00719559,US,US-Federal,1,7700,7050,550000,13800,52600,176000,53000,2385000,30100,33675,74250,5950
AR234089736405254144,BUDDY FOR NC,EIN ID 83-3998203,US,US-Federal,8,1000,950,72750,1825,7000,23000,7000,315000,4000,4500,9750,800
AR234582729931358208,ELIZABETH MARKOWITZ FOR TEXAS HOUSE DISTRICT 28,EIN ID 84-2771036,US,US-Federal,17,20800,18800,1479750,36725,139800,477000,140500,6255000,80100,89475,200250,16100
AR234591388585426944,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,,"AT, EU, HU, SK",EU-Parliament,76,11800,10850,842750,21225,80900,271000,81000,3660000,46300,51900,114750,9100
AR235108296489435136,ROYCE WEST FOR U.S. SENATE,FEC ID C00712968,US,US-Federal,1,200,200,16500,400,1500,5000,1500,67500,900,975,2250,200
AR235409837553352704,ELECTRIC SYMPHONY LLC,EIN ID 46-3284163,US,US-Federal,113,12500,10850,900750,21200,80600,279000,81000,3510000,46700,50475,113250,9600
AR235441860829511680,Navdeep Sehrawat,,IN,IN-General,14,2400,2200,174250,4300,16400,57000,16500,727500,9400,10500,24000,1900
AR235859950125973504,UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA),FEC ID C00012476,US,US-Federal,4,8200,7000,549500,13700,51800,180000,52000,2242500,30100,32700,72000,6150
AR236104728902107136,MARTHA ROBY FOR CONGRESS,FEC ID C00462143,US,US-Federal,85,34500,29500,2361000,57700,218100,765000,220000,9607500,128100,137475,305250,26050
AR236111600849780736,Green Party of Ireland / Comhaontas Glas,,"EU, IE",EU-Parliament,145,5400,4850,380500,9475,36100,123000,36000,1620000,20800,23175,51750,4150
AR23613111718117376,FRIENDS OF ELIZABETH ESTY,FEC ID C00494203,US,US-Federal,7,12300,11050,873250,21600,82000,283000,82500,3622500,47400,52350,117000,9700
AR236735986015404032,JUSTICE DEMOCRATS PAC,FEC ID C00630665,US,US-Federal,4,13800,12400,970500,24225,91900,317000,92500,4057500,53000,58875,132000,10850
AR237230628808949760,DR JIM MAXWELL FOR CONGRESS,FEC ID C00666164,US,US-Federal,120,18200,15800,1328500,30875,117200,406000,117500,5107500,67900,73500,164250,13950
AR237314329131614208,Komitet Wyborczy PSL,,"DE, EU, GB, NL, PL",EU-Parliament,125,1200,1150,88750,2225,8400,29000,8500,375000,4900,5400,12000,1000
AR237340030215913472,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,,"DE, EU, PL",EU-Parliament,1049,243900,220650,17238750,431600,1637500,5689000,1647500,72907500,953300,1048275,2379750,195500
AR237351575088005120,PETE SESSIONS FOR CONGRESS,FEC ID C00303305,US,US-Federal,31,13400,11750,981500,22975,87300,304000,87500,3795000,50700,54750,121500,10400
AR237832473986203648,GREAT AMERICAN COLLECTIBLES LLC,EIN ID 27-2114629,US,US-Federal,6,100,100,7500,175,700,2000,500,30000,400,450,750,100
AR237965927210024960,IOWA VALUES,FEC ID C00565846,US,US-Federal,11,3200,2850,219750,5550,21000,73000,21000,922500,12100,13425,30000,2550
AR238773518500626432,Petros Kokkalis,,"AT, BG, EU, GR",EU-Parliament,225,21000,18800,1467500,36750,139500,484000,140500,6097500,80700,89475,201000,16400
AR239482428622635008,HEIDI FOR SENATE,FEC ID C00505552,US,US-Federal,297,299600,259900,21710000,508325,1930000,6695000,1938500,84180000,1118300,1210275,2705250,230450
AR23989694450630656,ARDA CAMPAIGNS LLC,EIN ID 82-3347781,US,US-Federal,1,400,350,27500,675,2600,9000,2500,112500,1500,1650,3750,300
AR240372620724273152,FRIENDS OF DALE SOLTIS FOR SHERIFF,EIN ID 84-3674681,US,US-Federal,5,900,850,66250,1650,6300,21000,6500,285000,3600,4050,9000,700
AR240608328529477632,Resonate Networks Inc,EIN ID 27-1573058,US,US-Federal,19,26100,22400,1873500,43850,166600,576000,167000,7275000,96300,104250,234750,20050
AR240810638668988416,ELIZABETH HENG FOR CONGRESS,FEC ID C00670257,US,US-Federal,10,7700,6700,564000,13125,49800,173000,50000,2175000,28800,31275,69750,5900
AR240944779087577088,CHANGE NOW,FEC ID C00683599,US,US-Federal,54,175700,153400,12911500,300025,1139100,3962000,1144500,49642500,660800,715500,1591500,135300
AR241346788026482688,KATHLEEN WILLIAMS FOR MONTANA,EIN ID 83-3599969,US,US-Federal,9,100,100,8250,200,800,3000,1000,37500,500,525,750,100
AR241827274607820800,CITIZENS FOR TURNER,EIN ID 71-0865338,US,US-Federal,2,0,0,750,25,100,0,0,0,0,75,0,0
AR242125929453715456,Sloboda a Solidarita,,"AT, BE, CZ, ES, EU, GB, HU, PL, SK",EU-Parliament,1133,100500,90900,7120250,177825,676100,2311000,679000,30150000,389500,434025,968250,77900
AR242336073613574144,CAMPAIGN FUND OF ADAM JENNINGS,EIN ID 84-2131340,US,US-Federal,15,100,100,9500,250,900,3000,1000,45000,500,600,1500,100
AR242570956785057792,LEAGUE OF CONSERVATION VOTERS VICTORY FUND,EIN ID 27-3145176,US,US-Federal,45,9400,8200,685000,16075,61100,212000,61500,2655000,35500,38325,84750,7250
AR242725987924574208,VOTEVETS,FEC ID C00418897,US,US-Federal,13,95700,83900,7015500,164075,623400,2168000,626000,27112500,361700,391200,869250,74050
AR242860128343162880,ELIZABETH PANNILL FLETCHER FOR CONGRESS,FEC ID C00640045,US,US-Federal,39,33600,29500,2435250,57725,219400,760000,220000,9570000,127200,138000,306750,25950
AR242981074622218240,KONNI BURTON CAMPAIGN,EIN ID 46-3201932,US,US-Federal,6,1300,1100,93750,2175,8300,29000,8500,360000,4800,5175,11250,1000
AR243570412854706176,GIFFORDS PAC,FEC ID C00540443,US,US-Federal,45,73300,65700,5217250,128525,489300,1682000,491000,21600000,281100,312000,703500,56850
AR24388817171513344,Auburn Digital Solutions Private Limited,,IN,IN-General,124,174700,155600,12085750,304325,1155800,3990000,1161500,49942500,667600,739200,1622250,133750
AR244245100677300224,UNITE THE COUNTRY,FEC ID C00701888,US,US-Federal,76,229900,209050,16396000,408800,1556600,5250000,1562000,70395000,891600,998550,2210250,176700
AR244274375174389760,LKR,,"DE, EU",EU-Parliament,19,8500,7650,594500,14925,56700,197000,57000,2490000,32800,36300,81750,6750
AR24435546415693824,PAUL DAVIS FOR KANSAS,FEC ID C00653121,US,US-Federal,17,24900,21600,1815250,42275,160600,557000,161500,6997500,93000,100800,224250,19150
AR244724487747010560,Gonzo Agency ApS,,"DK, EU",EU-Parliament,78,22200,19850,1546500,38800,147200,511000,148000,6435000,85100,94275,212250,17400
AR24474441639526400,BOUGHTON FOR GOVERNOR,EIN ID 82-3978053,US,US-Federal,1,3100,2700,214250,5250,19900,69000,20000,862500,11500,12450,27750,2400
AR245542936714936320,FRIENDS OF DAVE BRAT INC.,FEC ID C00554949,US,US-Federal,138,63500,55050,4628250,107675,409000,1418000,410500,17820000,236700,256500,571500,48750
AR245758578432933888,"INTERNATIONAL RESCUE COMMITTEE, INC.",EIN ID 13-5660870,US,US-Federal,18,5100,4650,360750,9075,34400,119000,34500,1545000,20100,22050,50250,4150
AR246237828063690752,STABENOW FOR US SENATE,FEC ID C00344473,US,US-Federal,27,127300,110450,9076750,216050,819800,2852000,823500,35745000,476500,514275,1144500,97950
AR246281808528801792,"YODER FOR CONGRESS, INC",FEC ID C00472365,US,US-Federal,20,12800,11000,904500,21525,81700,283000,82000,3555000,47200,51225,114000,9800
AR246860563961872384,CLUB FOR GROWTH ACTION,EIN ID 27-3167202,US,US-Federal,16,4300,3950,308750,7750,29500,99000,29500,1335000,16900,18975,42000,3350
AR247013670956040192,WAYNE WILLIAMS FOR COLORADO,EIN ID 47-3377821,US,US-Federal,1,3400,2950,246500,5800,22000,77000,22000,952500,12800,13800,30750,2600
AR24721694316822528,Volt Nederland,,"AT, BE, BG, DE, ES, EU, IT, LU, NL",EU-Parliament,20,26500,23750,1850250,46450,176400,613000,177500,7755000,102200,113100,255750,20900
AR247363727970533376,BLACKBURN TENNESSEE VICTORY FUND,FEC ID C00676395,US,US-Federal,12,104000,90850,7621750,177700,675100,2347000,678000,29385000,391500,423675,942000,80150
AR247428186839711744,THE COMMITTEE TO ELECT JAY GONZALEZ,EIN ID 81-5147584,US,US-Federal,66,24200,21050,1763500,41200,156500,543000,157000,6825000,90700,98100,219000,18700
AR247676676467589120,CENK FOR CONGRESS,FEC ID C00727008,US,US-Federal,18,1400,1300,101500,2550,9700,33000,9500,435000,5600,6225,13500,1100
AR247906886714654720,ESAFUND,FEC ID C00489856,US,US-Federal,11,163100,142900,11872750,279500,1062700,3690000,1066000,46012500,615900,666150,1475250,125250
AR248041576889057280,JONI FOR IOWA,FEC ID C00546788,US,US-Federal,6,36000,32500,2556250,63525,241500,825000,242500,10807500,139100,154800,345000,28000
AR24814465610416128,BEACHSIDE MEDIA INC,EIN ID 81-3216842,US,US-Federal,2927,190100,172450,13558750,337225,1283700,4342000,1288500,57817500,734700,823800,1819500,145800
AR248470386423889920,DRAVIDA MUNNETRA KAZHAGAM,,IN,IN-General,266,577200,510900,39985250,999350,3798700,13093000,3813500,164055000,2185600,2431575,5347500,441100
AR248489627877376000,DCCC,FEC ID C00000935,US,US-Federal,465,971800,845250,70944000,1653200,6277000,21780000,6305500,273877500,3639300,3942375,8786250,748450
AR248500622993653760,GARY JOHNSON FOR US SENATE INC,FEC ID C00685610,US,US-Federal,12,2200,1950,164750,3825,14500,50000,14500,630000,8400,9150,20250,1700
AR248881328894771200,Österreichischer Wirtschaftsbund (ÖWB),,"AT, EU",EU-Parliament,26,3300,2950,228750,5725,21700,75000,22000,945000,12600,13950,31500,2550
AR248937541426741248,GUTHRIE FOR CONGRESS,FEC ID C00445023,US,US-Federal,4,100,100,9000,225,900,3000,1000,37500,500,525,1500,100
AR24922217749938176,FRIENDS OF JASON MIYARES,EIN ID 47-3234493,US,US-Federal,5,700,650,51250,1275,4800,17000,5000,217500,2800,3075,6750,550
AR249539249165041664,"REFORM AUSTIN, INC.",EIN ID 82-4329726,US,US-Federal,9,2200,2000,159000,3925,15000,51000,15000,667500,8600,9600,21000,1700
